sex,variable_code,region_name,variable_name,units,year,value,iso_code
Female,POVCOUNT,Kyrgyz Republic,"Poverty headcount, $1.90 threshold",Million people,2028,0.077425,KGZ
Female,POVCOUNT,Laos,"Poverty headcount, $1.90 threshold",Million people,2028,0.251191,LAO
Female,POVCOUNT,Latvia,"Poverty headcount, $1.90 threshold",Million people,2028,0.003274,LVA
Female,POVCOUNT,Lebanon,"Poverty headcount, $1.90 threshold",Million people,2028,0.517004,LBN
Female,POVCOUNT,Lesotho,"Poverty headcount, $1.90 threshold",Million people,2028,0.462615,LSO
Female,POVCOUNT,Liberia,"Poverty headcount, $1.90 threshold",Million people,2028,1.648266,LBR
Female,POVCOUNT,Libya,"Poverty headcount, $1.90 threshold",Million people,2028,0.002318,LBY
Female,POVCOUNT,Lithuania,"Poverty headcount, $1.90 threshold",Million people,2028,0.006959,LTU
Female,POVCOUNT,Luxembourg,"Poverty headcount, $1.90 threshold",Million people,2028,0.000137,LUX
Female,POVCOUNT,North Macedonia,"Poverty headcount, $1.90 threshold",Million people,2028,0.049387,MKD
Female,POVCOUNT,Madagascar,"Poverty headcount, $1.90 threshold",Million people,2028,11.66032,MDG
Female,POVCOUNT,Malawi,"Poverty headcount, $1.90 threshold",Million people,2028,7.042241,MWI
Female,POVCOUNT,Malaysia,"Poverty headcount, $1.90 threshold",Million people,2028,0.006034,MYS
Female,POVCOUNT,Maldives,"Poverty headcount, $1.90 threshold",Million people,2028,0.007052,MDV
Female,POVCOUNT,Mali,"Poverty headcount, $1.90 threshold",Million people,2028,5.085235,MLI
Female,POVCOUNT,Malta,"Poverty headcount, $1.90 threshold",Million people,2028,4.5e-05,MLT
Female,POVCOUNT,Mauritania,"Poverty headcount, $1.90 threshold",Million people,2028,0.197284,MRT
Female,POVCOUNT,Mauritius,"Poverty headcount, $1.90 threshold",Million people,2028,0.001726,MUS
Female,POVCOUNT,Mexico,"Poverty headcount, $1.90 threshold",Million people,2028,1.189945,MEX
Female,POVCOUNT,"Micronesia, Fed. Sts.","Poverty headcount, $1.90 threshold",Million people,2028,0.009611,FSM
Female,POVCOUNT,Moldova,"Poverty headcount, $1.90 threshold",Million people,2028,0.006712,MDA
Female,POVCOUNT,Mongolia,"Poverty headcount, $1.90 threshold",Million people,2028,0.00105,MNG
Female,POVCOUNT,Montenegro,"Poverty headcount, $1.90 threshold",Million people,2028,0.005702,MNE
Female,POVCOUNT,Morocco,"Poverty headcount, $1.90 threshold",Million people,2028,0.102269,MAR
Female,POVCOUNT,Mozambique,"Poverty headcount, $1.90 threshold",Million people,2028,11.77753,MOZ
Female,POVCOUNT,Myanmar,"Poverty headcount, $1.90 threshold",Million people,2028,0.854153,MMR
Female,POVCOUNT,Namibia,"Poverty headcount, $1.90 threshold",Million people,2028,0.311163,NAM
Female,POVCOUNT,Nepal,"Poverty headcount, $1.90 threshold",Million people,2028,0.777306,NPL
Female,POVCOUNT,Netherlands,"Poverty headcount, $1.90 threshold",Million people,2028,0.005367,NLD
Female,POVCOUNT,New Zealand,"Poverty headcount, $1.90 threshold",Million people,2028,0.001748,NZL
Female,POVCOUNT,Nicaragua,"Poverty headcount, $1.90 threshold",Million people,2028,0.090369,NIC
Female,POVCOUNT,Niger,"Poverty headcount, $1.90 threshold",Million people,2028,4.103476,NER
Female,POVCOUNT,Nigeria,"Poverty headcount, $1.90 threshold",Million people,2028,52.04078,NGA
Female,POVCOUNT,Norway,"Poverty headcount, $1.90 threshold",Million people,2028,0.002699,NOR
Female,POVCOUNT,Oman,"Poverty headcount, $1.90 threshold",Million people,2028,0.003754,OMN
Female,POVCOUNT,Pakistan,"Poverty headcount, $1.90 threshold",Million people,2028,2.856897,PAK
Female,POVCOUNT,Palestine,"Poverty headcount, $1.90 threshold",Million people,2028,0.064277,PSE
Female,POVCOUNT,Panama,"Poverty headcount, $1.90 threshold",Million people,2028,0.05065,PAN
Female,POVCOUNT,Papua New Guinea,"Poverty headcount, $1.90 threshold",Million people,2028,0.665933,PNG
Female,POVCOUNT,Paraguay,"Poverty headcount, $1.90 threshold",Million people,2028,0.02887,PRY
Female,POVCOUNT,Peru,"Poverty headcount, $1.90 threshold",Million people,2028,0.477128,PER
Female,POVCOUNT,Philippines,"Poverty headcount, $1.90 threshold",Million people,2028,2.7084260000000002,PHL
Female,POVCOUNT,Poland,"Poverty headcount, $1.90 threshold",Million people,2028,0.009685,POL
Female,POVCOUNT,Portugal,"Poverty headcount, $1.90 threshold",Million people,2028,0.010183,PRT
Female,POVCOUNT,Puerto Rico,"Poverty headcount, $1.90 threshold",Million people,2028,0.000398,PRI
Female,POVCOUNT,Qatar,"Poverty headcount, $1.90 threshold",Million people,2028,0.00026,QAT
Female,POVCOUNT,Romania,"Poverty headcount, $1.90 threshold",Million people,2028,0.112727,ROU
Female,POVCOUNT,Russia,"Poverty headcount, $1.90 threshold",Million people,2028,0.049007,RUS
Female,POVCOUNT,Rwanda,"Poverty headcount, $1.90 threshold",Million people,2028,3.720952,RWA
Female,POVCOUNT,Samoa,"Poverty headcount, $1.90 threshold",Million people,2028,0.000403,WSM
Female,POVCOUNT,Sao Tome and Principe,"Poverty headcount, $1.90 threshold",Million people,2028,0.049981,STP
Female,POVCOUNT,Saudi Arabia,"Poverty headcount, $1.90 threshold",Million people,2028,0.014416,SAU
Female,POVCOUNT,Senegal,"Poverty headcount, $1.90 threshold",Million people,2028,2.358349,SEN
Female,POVCOUNT,Serbia,"Poverty headcount, $1.90 threshold",Million people,2028,0.073321,SRB
Female,POVCOUNT,Seychelles,"Poverty headcount, $1.90 threshold",Million people,2028,0.00054,SYC
Female,POVCOUNT,Sierra Leone,"Poverty headcount, $1.90 threshold",Million people,2028,2.05105,SLE
Female,POVCOUNT,Singapore,"Poverty headcount, $1.90 threshold",Million people,2028,0.000689,SGP
Female,POVCOUNT,Slovakia,"Poverty headcount, $1.90 threshold",Million people,2028,0.010808,SVK
Female,POVCOUNT,Slovenia,"Poverty headcount, $1.90 threshold",Million people,2028,0.000152,SVN
Female,POVCOUNT,Solomon Islands,"Poverty headcount, $1.90 threshold",Million people,2028,0.106303,SLB
Female,POVCOUNT,Somalia,"Poverty headcount, $1.90 threshold",Million people,2028,5.146912,SOM
Female,POVCOUNT,South Africa,"Poverty headcount, $1.90 threshold",Million people,2028,6.498278,ZAF
Female,POVCOUNT,Spain,"Poverty headcount, $1.90 threshold",Million people,2028,0.083033,ESP
Female,POVCOUNT,Sri Lanka,"Poverty headcount, $1.90 threshold",Million people,2028,0.044961,LKA
Female,POVCOUNT,St. Lucia,"Poverty headcount, $1.90 threshold",Million people,2028,0.004405,LCA
Female,POVCOUNT,St. Vincent and the Grenadines,"Poverty headcount, $1.90 threshold",Million people,2028,0.008049,VCT
Female,POVCOUNT,Sudan,"Poverty headcount, $1.90 threshold",Million people,2028,2.426328,SDN
Female,POVCOUNT,South Sudan,"Poverty headcount, $1.90 threshold",Million people,2028,4.154945,SSD
Female,POVCOUNT,Suriname,"Poverty headcount, $1.90 threshold",Million people,2028,0.052508,SUR
Female,POVCOUNT,Sweden,"Poverty headcount, $1.90 threshold",Million people,2028,0.006412,SWE
Female,POVCOUNT,Switzerland,"Poverty headcount, $1.90 threshold",Million people,2028,0.002309,CHE
Female,POVCOUNT,Syria,"Poverty headcount, $1.90 threshold",Million people,2028,3.936769,SYR
Female,POVCOUNT,Taiwan,"Poverty headcount, $1.90 threshold",Million people,2028,0.001176,TWN
Female,POVCOUNT,Tajikistan,"Poverty headcount, $1.90 threshold",Million people,2028,0.146347,TJK
Female,POVCOUNT,Tanzania,"Poverty headcount, $1.90 threshold",Million people,2028,13.97067,TZA
Female,POVCOUNT,Thailand,"Poverty headcount, $1.90 threshold",Million people,2028,0.01642,THA
Female,POVCOUNT,Timor-Leste,"Poverty headcount, $1.90 threshold",Million people,2028,0.209906,TLS
Female,POVCOUNT,Togo,"Poverty headcount, $1.90 threshold",Million people,2028,2.17725,TGO
Female,POVCOUNT,Tonga,"Poverty headcount, $1.90 threshold",Million people,2028,0.001522,TON
Female,POVCOUNT,Trinidad and Tobago,"Poverty headcount, $1.90 threshold",Million people,2028,0.001239,TTO
Female,POVCOUNT,Tunisia,"Poverty headcount, $1.90 threshold",Million people,2028,0.027034,TUN
Female,POVCOUNT,Türkiye,"Poverty headcount, $1.90 threshold",Million people,2028,0.010019,TUR
Female,POVCOUNT,Turkmenistan,"Poverty headcount, $1.90 threshold",Million people,2028,0.007946,TKM
Female,POVCOUNT,Uganda,"Poverty headcount, $1.90 threshold",Million people,2028,8.469356,UGA
Female,POVCOUNT,Ukraine,"Poverty headcount, $1.90 threshold",Million people,2028,0.005823,UKR
Female,POVCOUNT,United Arab Emirates,"Poverty headcount, $1.90 threshold",Million people,2028,0.002511,ARE
Female,POVCOUNT,United Kingdom,"Poverty headcount, $1.90 threshold",Million people,2028,0.073884,GBR
Female,POVCOUNT,United States,"Poverty headcount, $1.90 threshold",Million people,2028,1.27977,USA
Female,POVCOUNT,Uruguay,"Poverty headcount, $1.90 threshold",Million people,2028,0.000989,URY
Female,POVCOUNT,Uzbekistan,"Poverty headcount, $1.90 threshold",Million people,2028,0.89589,UZB
Female,POVCOUNT,Vanuatu,"Poverty headcount, $1.90 threshold",Million people,2028,0.029627,VUT
Female,POVCOUNT,Venezuela,"Poverty headcount, $1.90 threshold",Million people,2028,9.729187,VEN
Female,POVCOUNT,Vietnam,"Poverty headcount, $1.90 threshold",Million people,2028,0.149794,VNM
Female,POVCOUNT,Yemen,"Poverty headcount, $1.90 threshold",Million people,2028,7.694232,YEM
Female,POVCOUNT,Zambia,"Poverty headcount, $1.90 threshold",Million people,2028,6.432335,ZMB
Female,POVCOUNT,Zimbabwe,"Poverty headcount, $1.90 threshold",Million people,2028,2.975318,ZWE
Male,POVCOUNT,Afghanistan,"Poverty headcount, $1.90 threshold",Million people,2028,9.671896,AFG
Male,POVCOUNT,Albania,"Poverty headcount, $1.90 threshold",Million people,2028,0.012976,ALB
Male,POVCOUNT,Algeria,"Poverty headcount, $1.90 threshold",Million people,2028,0.179642,DZA
Male,POVCOUNT,Angola,"Poverty headcount, $1.90 threshold",Million people,2028,10.31549,AGO
Male,POVCOUNT,Argentina,"Poverty headcount, $1.90 threshold",Million people,2028,0.92973,ARG
Male,POVCOUNT,Armenia,"Poverty headcount, $1.90 threshold",Million people,2028,0.006433,ARM
Male,POVCOUNT,Australia,"Poverty headcount, $1.90 threshold",Million people,2028,0.043906,AUS
Male,POVCOUNT,Austria,"Poverty headcount, $1.90 threshold",Million people,2028,0.011656,AUT
Male,POVCOUNT,Azerbaijan,"Poverty headcount, $1.90 threshold",Million people,2028,0.000148,AZE
Male,POVCOUNT,Bahamas,"Poverty headcount, $1.90 threshold",Million people,2028,0.000361,BHS
Male,POVCOUNT,Bahrain,"Poverty headcount, $1.90 threshold",Million people,2028,0.000846,BHR
Male,POVCOUNT,Bangladesh,"Poverty headcount, $1.90 threshold",Million people,2028,3.105577,BGD
Male,POVCOUNT,Barbados,"Poverty headcount, $1.90 threshold",Million people,2028,0.006593,BRB
Male,POVCOUNT,Belarus,"Poverty headcount, $1.90 threshold",Million people,2028,0.002021,BLR
Male,POVCOUNT,Belgium,"Poverty headcount, $1.90 threshold",Million people,2028,0.004234,BEL
Male,POVCOUNT,Belize,"Poverty headcount, $1.90 threshold",Million people,2028,0.034583,BLZ
Male,POVCOUNT,Benin,"Poverty headcount, $1.90 threshold",Million people,2028,2.766967,BEN
Male,POVCOUNT,Bhutan,"Poverty headcount, $1.90 threshold",Million people,2028,0.013998,BTN
Male,POVCOUNT,Bolivia,"Poverty headcount, $1.90 threshold",Million people,2028,0.361974,BOL
Male,POVCOUNT,Bosnia and Herzegovina,"Poverty headcount, $1.90 threshold",Million people,2028,0.010607,BIH
Male,POVCOUNT,Botswana,"Poverty headcount, $1.90 threshold",Million people,2028,0.184842,BWA
Male,POVCOUNT,Brazil,"Poverty headcount, $1.90 threshold",Million people,2028,3.801553,BRA
Male,POVCOUNT,Brunei Darussalam,"Poverty headcount, $1.90 threshold",Million people,2028,1.3e-05,BRN
Male,POVCOUNT,Bulgaria,"Poverty headcount, $1.90 threshold",Million people,2028,0.022316,BGR
Male,POVCOUNT,Burkina Faso,"Poverty headcount, $1.90 threshold",Million people,2028,2.836153,BFA
Male,POVCOUNT,Burundi,"Poverty headcount, $1.90 threshold",Million people,2028,5.760162,BDI
Male,POVCOUNT,Cabo Verde,"Poverty headcount, $1.90 threshold",Million people,2028,0.008187,CPV
Male,POVCOUNT,Cambodia,"Poverty headcount, $1.90 threshold",Million people,2028,1.17122,KHM
Male,POVCOUNT,Cameroon,"Poverty headcount, $1.90 threshold",Million people,2028,3.112728,CMR
Male,POVCOUNT,Canada,"Poverty headcount, $1.90 threshold",Million people,2028,0.038634,CAN
Male,POVCOUNT,Central African Republic,"Poverty headcount, $1.90 threshold",Million people,2028,2.095476,CAF
Male,POVCOUNT,Chad,"Poverty headcount, $1.90 threshold",Million people,2028,4.225054,TCD
Male,POVCOUNT,Chile,"Poverty headcount, $1.90 threshold",Million people,2028,0.029816,CHL
Male,POVCOUNT,China,"Poverty headcount, $1.90 threshold",Million people,2028,0.271094,CHN
Male,POVCOUNT,Colombia,"Poverty headcount, $1.90 threshold",Million people,2028,0.793286,COL
Male,POVCOUNT,Comoros,"Poverty headcount, $1.90 threshold",Million people,2028,0.088409,COM
Male,POVCOUNT,Congo Republic,"Poverty headcount, $1.90 threshold",Million people,2028,1.517569,COG
Male,POVCOUNT,DR Congo,"Poverty headcount, $1.90 threshold",Million people,2028,37.18483,COD
Male,POVCOUNT,Costa Rica,"Poverty headcount, $1.90 threshold",Million people,2028,0.025611,CRI
Male,POVCOUNT,Cote d'Ivoire,"Poverty headcount, $1.90 threshold",Million people,2028,2.555019,CIV
Male,POVCOUNT,Croatia,"Poverty headcount, $1.90 threshold",Million people,2028,0.002245,HRV
Male,POVCOUNT,Cuba,"Poverty headcount, $1.90 threshold",Million people,2028,0.08828,CUB
Male,POVCOUNT,Cyprus,"Poverty headcount, $1.90 threshold",Million people,2028,0.000632,CYP
Male,POVCOUNT,Czech Republic,"Poverty headcount, $1.90 threshold",Million people,2028,0.003052,CZE
Male,POVCOUNT,Denmark,"Poverty headcount, $1.90 threshold",Million people,2028,0.001106,DNK
Male,POVCOUNT,Djibouti,"Poverty headcount, $1.90 threshold",Million people,2028,0.077642,DJI
Male,POVCOUNT,Dominican Republic,"Poverty headcount, $1.90 threshold",Million people,2028,0.024623,DOM
Male,POVCOUNT,Ecuador,"Poverty headcount, $1.90 threshold",Million people,2028,0.24374,ECU
Male,POVCOUNT,Egypt,"Poverty headcount, $1.90 threshold",Million people,2028,2.941637,EGY
Male,POVCOUNT,El Salvador,"Poverty headcount, $1.90 threshold",Million people,2028,0.054946,SLV
Male,POVCOUNT,Equatorial Guinea,"Poverty headcount, $1.90 threshold",Million people,2028,0.012844,GNQ
Male,POVCOUNT,Eritrea,"Poverty headcount, $1.90 threshold",Million people,2028,0.74617,ERI
Male,POVCOUNT,Estonia,"Poverty headcount, $1.90 threshold",Million people,2028,0.001266,EST
Male,POVCOUNT,Eswatini,"Poverty headcount, $1.90 threshold",Million people,2028,0.148937,SWZ
Male,POVCOUNT,Ethiopia,"Poverty headcount, $1.90 threshold",Million people,2028,8.570753,ETH
Male,POVCOUNT,Fiji,"Poverty headcount, $1.90 threshold",Million people,2028,0.003554,FJI
Male,POVCOUNT,Finland,"Poverty headcount, $1.90 threshold",Million people,2028,0.001678,FIN
Male,POVCOUNT,France,"Poverty headcount, $1.90 threshold",Million people,2028,0.024033,FRA
Male,POVCOUNT,Gabon,"Poverty headcount, $1.90 threshold",Million people,2028,0.012255,GAB
Male,POVCOUNT,Gambia,"Poverty headcount, $1.90 threshold",Million people,2028,0.080506,GMB
Male,POVCOUNT,Georgia,"Poverty headcount, $1.90 threshold",Million people,2028,0.051641,GEO
Male,POVCOUNT,Germany,"Poverty headcount, $1.90 threshold",Million people,2028,0.025509,DEU
Male,POVCOUNT,Ghana,"Poverty headcount, $1.90 threshold",Million people,2028,1.650281,GHA
Male,POVCOUNT,Greece,"Poverty headcount, $1.90 threshold",Million people,2028,0.028049,GRC
Male,POVCOUNT,Grenada,"Poverty headcount, $1.90 threshold",Million people,2028,0.003887,GRD
Male,POVCOUNT,Guatemala,"Poverty headcount, $1.90 threshold",Million people,2028,0.609154,GTM
Male,POVCOUNT,Guinea,"Poverty headcount, $1.90 threshold",Million people,2028,1.913877,GIN
Male,POVCOUNT,Guinea-Bissau,"Poverty headcount, $1.90 threshold",Million people,2028,0.703593,GNB
Male,POVCOUNT,Guyana,"Poverty headcount, $1.90 threshold",Million people,2028,0.000313,GUY
Male,POVCOUNT,Haiti,"Poverty headcount, $1.90 threshold",Million people,2028,1.858861,HTI
Male,POVCOUNT,Honduras,"Poverty headcount, $1.90 threshold",Million people,2028,1.095518,HND
Male,POVCOUNT,Hong Kong,"Poverty headcount, $1.90 threshold",Million people,2028,0.006175,HKG
Male,POVCOUNT,Hungary,"Poverty headcount, $1.90 threshold",Million people,2028,0.006156,HUN
Male,POVCOUNT,Iceland,"Poverty headcount, $1.90 threshold",Million people,2028,0.00018,ISL
Male,POVCOUNT,India,"Poverty headcount, $1.90 threshold",Million people,2028,33.33138,IND
Male,POVCOUNT,Indonesia,"Poverty headcount, $1.90 threshold",Million people,2028,2.991318,IDN
Male,POVCOUNT,Iran,"Poverty headcount, $1.90 threshold",Million people,2028,0.306309,IRN
Male,POVCOUNT,Iraq,"Poverty headcount, $1.90 threshold",Million people,2028,0.153772,IRQ
Male,POVCOUNT,Ireland,"Poverty headcount, $1.90 threshold",Million people,2028,0.000102,IRL
Male,POVCOUNT,Israel,"Poverty headcount, $1.90 threshold",Million people,2028,0.032758,ISR
Male,POVCOUNT,Italy,"Poverty headcount, $1.90 threshold",Million people,2028,0.305183,ITA
Male,POVCOUNT,Jamaica,"Poverty headcount, $1.90 threshold",Million people,2028,0.031396,JAM
Male,POVCOUNT,Japan,"Poverty headcount, $1.90 threshold",Million people,2028,0.350457,JPN
Male,POVCOUNT,Jordan,"Poverty headcount, $1.90 threshold",Million people,2028,0.012025,JOR
Male,POVCOUNT,Kazakhstan,"Poverty headcount, $1.90 threshold",Million people,2028,0.000813,KAZ
Male,POVCOUNT,Kenya,"Poverty headcount, $1.90 threshold",Million people,2028,7.216002,KEN
Male,POVCOUNT,North Korea,"Poverty headcount, $1.90 threshold",Million people,2028,3.272671,PRK
Male,POVCOUNT,South Korea,"Poverty headcount, $1.90 threshold",Million people,2028,0.040588,KOR
Male,POVCOUNT,Kosovo,"Poverty headcount, $1.90 threshold",Million people,2028,0.018028,XKX
Male,POVCOUNT,Kuwait,"Poverty headcount, $1.90 threshold",Million people,2028,0.001823,KWT
Male,POVCOUNT,Kyrgyz Republic,"Poverty headcount, $1.90 threshold",Million people,2028,0.080175,KGZ
Male,POVCOUNT,Laos,"Poverty headcount, $1.90 threshold",Million people,2028,0.253337,LAO
Male,POVCOUNT,Latvia,"Poverty headcount, $1.90 threshold",Million people,2028,0.003937,LVA
Male,POVCOUNT,Lebanon,"Poverty headcount, $1.90 threshold",Million people,2028,0.538483,LBN
Male,POVCOUNT,Lesotho,"Poverty headcount, $1.90 threshold",Million people,2028,0.444774,LSO
Male,POVCOUNT,Liberia,"Poverty headcount, $1.90 threshold",Million people,2028,1.679168,LBR
Male,POVCOUNT,Libya,"Poverty headcount, $1.90 threshold",Million people,2028,0.007035,LBY
Male,POVCOUNT,Lithuania,"Poverty headcount, $1.90 threshold",Million people,2028,0.003835,LTU
Male,POVCOUNT,Luxembourg,"Poverty headcount, $1.90 threshold",Million people,2028,0.000378,LUX
Male,POVCOUNT,North Macedonia,"Poverty headcount, $1.90 threshold",Million people,2028,0.049361,MKD
Male,POVCOUNT,Madagascar,"Poverty headcount, $1.90 threshold",Million people,2028,11.66235,MDG
Male,POVCOUNT,Malawi,"Poverty headcount, $1.90 threshold",Million people,2028,6.76881,MWI
Male,POVCOUNT,Malaysia,"Poverty headcount, $1.90 threshold",Million people,2028,0.021952,MYS
